name,scn_name,bus,carrier,p_nom,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
7 industrial_biomass_CHP,eGon2035,7,industrial_biomass_CHP,499.8066605300313,1.0,42.10840791448639,1.0,0,inf,PV,499.8066605300313,499.8066605300313
7 load shedding,,7,load shedding,67254382.59172991,1.0,10000.007993277584,1.0,1,0.0,PQ,67254382.59172991,67254382.59172991
7 others,eGon2035,7,others,100.0,1.0,0.012159669505880167,1.0,0,inf,PV,100.0,100.0
7 solar,eGon2035,7,solar,1324.8492230277193,1.0,0.017367046675014573,1.0,0,inf,PV,1324.8492230277193,1324.8492230277193
7 solar_rooftop,eGon2035,7,solar_rooftop,3184.0288111037858,0.9999999999999999,0.018361098183249283,0.9999999999999999,0,inf,PV,3184.0288111037858,3184.0288111037858
7 wind_offshore,eGon2035,7,wind_offshore,7015.0,1.0,2.5658707302754586,1.0,0,inf,PV,7015.0,7015.0
7 wind_onshore,eGon2035,7,wind_onshore,12542.216756348782,1.0,1.307813851424375,1.0,0,inf,PV,12542.216756348782,12542.216756348782
70054 load shedding,,70054,load shedding,27269430.754733313,0.9999999999999998,10000.00848727367,0.9999999999999998,1,0.0,PQ,27269430.754733313,27269430.754733313
70058 load shedding,,70058,load shedding,26350236.459629945,0.9999999999999997,10000.007947770093,0.9999999999999997,1,0.0,PQ,26350236.459629945,26350236.459629945
70134 load shedding,,70134,load shedding,31559004.131882377,0.9999999999999998,10000.007912625384,0.9999999999999998,1,0.0,PQ,31559004.131882377,31559004.131882377
70154 load shedding,,70154,load shedding,15932701.115125082,0.9999999999999997,10000.008682811353,0.9999999999999997,1,0.0,PQ,15932701.115125082,15932701.115125082
70226 load shedding,,70226,load shedding,8885544.852665912,1.0,10000.008573776391,1.0,1,0.0,PQ,8885544.852665912,8885544.852665912
70292 load shedding,,70292,load shedding,36308174.65658312,1.0000000000000002,10000.0076658394,1.0000000000000002,1,0.0,PQ,36308174.65658312,36308174.65658312
70310 load shedding,,70310,load shedding,12409122.983895497,0.9999999999999998,10000.00848135982,0.9999999999999998,1,0.0,PQ,12409122.983895497,12409122.983895497
70372 load shedding,,70372,load shedding,23286255.475952044,1.0,10000.0087918283,1.0,1,0.0,PQ,23286255.475952044,23286255.475952044
70512 load shedding,,70512,load shedding,17771089.705331825,1.0000000000000002,10000.007882549633,1.0000000000000002,1,0.0,PQ,17771089.705331825,17771089.705331825
70797 load shedding,,70797,load shedding,7506753.410010857,1.0,10000.008789331205,1.0,1,0.0,PQ,7506753.410010857,7506753.410010857
736 load shedding,,736,load shedding,153199.04918389503,1.0,10000.006869694744,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
76818 load shedding,,76818,load shedding,153199.04918389503,1.0,10000.004736701938,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
76942 load shedding,,76942,load shedding,153199.04918389503,1.0,10000.016759529359,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
77068 load shedding,,77068,load shedding,153199.04918389503,1.0,10000.008921892444,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
77069 CH4_NG,eGon2035,77069,CH4_NG,4184013.089589359,0.9999999999999999,40.98579021289704,0.9999999999999999,0,inf,PQ,4184013.0895893583,4184013.089589359
77069 CH4_biogas,eGon2035,77069,CH4_biogas,1673.76567,1.0,25.607335456821048,1.0,0,inf,PQ,1673.76567,1673.76567
77069 load shedding,,77069,load shedding,94830211.44483103,0.9999999999999999,10000.008132317078,0.9999999999999999,1,0.0,PQ,94830211.44483101,94830211.44483103
77083 load shedding,,77083,load shedding,94830211.44483103,0.9999999999999999,10000.008124253181,0.9999999999999999,1,0.0,PQ,94830211.44483101,94830211.44483103
77084 central_biomass_CHP_heat,eGon2035,77084,central_biomass_CHP_heat,155.95940000000002,0.9999999999999999,0.00873965441888457,0.9999999999999999,0,inf,PQ,155.9594,155.95940000000002
77084 load shedding,,77084,load shedding,26350236.459629953,0.9999999999999997,10000.0085852669,0.9999999999999997,1,0.0,PQ,26350236.459629945,26350236.459629953
77084 solar_thermal_collector,eGon2035,77084,solar_thermal_collector,507.0826821907144,0.9999999999999999,0.008292463485270846,0.9999999999999999,0,inf,PQ,507.08268219071437,507.0826821907144
77085 central_biomass_CHP_heat,eGon2035,77085,central_biomass_CHP_heat,36.616,1.0,0.008888454723474121,1.0,0,inf,PQ,36.616,36.616
77085 load shedding,,77085,load shedding,7506753.410010856,1.0,10000.007658217932,1.0,1,0.0,PQ,7506753.410010857,7506753.410010856
77085 solar_thermal_collector,eGon2035,77085,solar_thermal_collector,161.61270702989708,1.0,0.008025015634656015,1.0,0,inf,PQ,161.61270702989708,161.61270702989708
77086 central_biomass_CHP_heat,eGon2035,77086,central_biomass_CHP_heat,31.90182,1.0,0.010574006136917027,1.0,0,inf,PQ,31.90182,31.90182
77086 geo_thermal,eGon2035,77086,geo_thermal,10.40557789431575,1.0,0.008749490384472168,1.0,0,inf,PQ,10.40557789431575,10.40557789431575
77086 load shedding,,77086,load shedding,11336729.639608234,0.9999999999999998,10000.007671448555,0.9999999999999998,1,0.0,PQ,11336729.639608232,11336729.639608234
77086 solar_thermal_collector,eGon2035,77086,solar_thermal_collector,121.07208898067302,1.0,0.007852655246789958,1.0,0,inf,PQ,121.07208898067302,121.07208898067302
77087 central_biomass_CHP_heat,eGon2035,77087,central_biomass_CHP_heat,69.26100000000001,0.9999999999999998,0.006719877707386399,0.9999999999999998,0,inf,PQ,69.261,69.26100000000001
77087 load shedding,,77087,load shedding,28188625.049836688,1.0,10000.007347953773,1.0,1,0.0,PQ,28188625.049836684,28188625.049836688
77087 solar_thermal_collector,eGon2035,77087,solar_thermal_collector,510.3792609512673,1.0,0.008203259692847267,1.0,0,inf,PQ,510.3792609512674,510.3792609512673
77089 central_biomass_CHP_heat,eGon2035,77089,central_biomass_CHP_heat,1126.5609,1.0,0.008356478145230382,1.0,0,inf,PQ,1126.5609,1126.5609
77089 load shedding,,77089,load shedding,28648222.197388377,0.9999999999999998,10000.007898825164,0.9999999999999998,1,0.0,PQ,28648222.19738837,28648222.197388377
77089 solar_thermal_collector,eGon2035,77089,solar_thermal_collector,376.80101967609954,0.9999999999999999,0.00794790392898846,0.9999999999999999,0,inf,PQ,376.8010196760995,376.80101967609954
77090 central_biomass_CHP_heat,eGon2035,77090,central_biomass_CHP_heat,169.74120000000002,0.9999999999999998,0.007759407948755766,0.9999999999999998,0,inf,PQ,169.7412,169.74120000000002
77090 geo_thermal,eGon2035,77090,geo_thermal,381.7720362284377,1.0,0.007555468356436753,1.0,0,inf,PQ,381.7720362284377,381.7720362284377
77090 load shedding,,77090,load shedding,48410899.54211083,1.0,10000.007776986648,1.0,1,0.0,PQ,48410899.54211083,48410899.54211083
77090 solar_thermal_collector,eGon2035,77090,solar_thermal_collector,1023.9736555953848,0.9999999999999999,0.007933174561011194,0.9999999999999999,0,inf,PQ,1023.9736555953847,1023.9736555953848
77093 central_biomass_CHP_heat,eGon2035,77093,central_biomass_CHP_heat,88.94400000000002,0.9999999999999999,0.008432147605085392,0.9999999999999999,0,inf,PQ,88.944,88.94400000000002
77093 load shedding,,77093,load shedding,23745852.623503733,0.9999999999999999,10000.007959661012,0.9999999999999999,1,0.0,PQ,23745852.62350373,23745852.623503733
77093 solar_thermal_collector,eGon2035,77093,solar_thermal_collector,547.4605957010817,1.0,0.008722702665304156,1.0,0,inf,PQ,547.4605957010817,547.4605957010817
77094 central_biomass_CHP_heat,eGon2035,77094,central_biomass_CHP_heat,37.980999999999995,1.0,0.0060429568221554465,1.0,0,inf,PQ,37.981,37.980999999999995
77094 load shedding,,77094,load shedding,17617890.656147927,1.0,10000.00676613603,1.0,1,0.0,PQ,17617890.656147927,17617890.656147927
77094 solar_thermal_collector,eGon2035,77094,solar_thermal_collector,283.6328008456636,1.0,0.007633779514109814,1.0,0,inf,PQ,283.6328008456636,283.6328008456636
77096 central_biomass_CHP_heat,eGon2035,77096,central_biomass_CHP_heat,102.3548,1.0,0.007907850553047754,1.0,0,inf,PQ,102.3548,102.3548
77096 load shedding,,77096,load shedding,31252606.033514597,0.9999999999999997,10000.008419453794,0.9999999999999997,1,0.0,PQ,31252606.033514585,31252606.033514597
77096 solar_thermal_collector,eGon2035,77096,solar_thermal_collector,758.041859920293,0.9999999999999999,0.008557151181455488,0.9999999999999999,0,inf,PQ,758.0418599202928,758.041859920293
77097 central_biomass_CHP_heat,eGon2035,77097,central_biomass_CHP_heat,346.284,1.0,0.008550943894562351,1.0,0,inf,PQ,346.284,346.284
77097 load shedding,,77097,load shedding,9804739.147769282,1.0,10000.007809761242,1.0,1,0.0,PQ,9804739.147769282,9804739.147769282
77097 solar_thermal_collector,eGon2035,77097,solar_thermal_collector,53.120157698602405,1.0,0.009868642399173922,1.0,0,inf,PQ,53.120157698602405,53.120157698602405
77098 central_biomass_CHP_heat,eGon2035,77098,central_biomass_CHP_heat,342.7325,1.0,0.007943978038900392,1.0,0,inf,PQ,342.7325,342.7325
77098 load shedding,,77098,load shedding,56990046.29640896,0.9999999999999999,10000.00769982028,0.9999999999999999,1,0.0,PQ,56990046.29640895,56990046.29640896
77098 solar_thermal_collector,eGon2035,77098,solar_thermal_collector,862.6362386898065,0.9999999999999999,0.00795110803368885,0.9999999999999999,0,inf,PQ,862.6362386898065,862.6362386898065
77099 central_biomass_CHP_heat,eGon2035,77099,central_biomass_CHP_heat,148.4009,1.0,0.007118703077208228,1.0,0,inf,PQ,148.4009,148.4009
77099 load shedding,,77099,load shedding,18537084.9512513,1.0,10000.007697592528,1.0,1,0.0,PQ,18537084.9512513,18537084.9512513
77099 solar_thermal_collector,eGon2035,77099,solar_thermal_collector,71.49386167102139,1.0,0.006860107870310798,1.0,0,inf,PQ,71.49386167102139,71.49386167102139
77101 central_biomass_CHP_heat,eGon2035,77101,central_biomass_CHP_heat,4439.346,1.0,0.007197705872142748,1.0,0,inf,PQ,4439.346,4439.346
77101 load shedding,,77101,load shedding,13634715.37736666,0.9999999999999998,10000.006682100406,0.9999999999999998,1,0.0,PQ,13634715.377366656,13634715.37736666
77101 solar_thermal_collector,eGon2035,77101,solar_thermal_collector,129.3105406869845,1.0,0.007588285234446358,1.0,0,inf,PQ,129.3105406869845,129.3105406869845
77102 central_biomass_CHP_heat,eGon2035,77102,central_biomass_CHP_heat,444.49460000000005,0.9999999999999999,0.008356212038445117,0.9999999999999999,0,inf,PQ,444.4946,444.49460000000005
77102 geo_thermal,eGon2035,77102,geo_thermal,5.469209706605611,1.0,0.007467909647322016,1.0,0,inf,PQ,5.469209706605611,5.469209706605611
77102 load shedding,,77102,load shedding,22826658.328400366,0.9999999999999997,10000.008440597829,0.9999999999999997,1,0.0,PQ,22826658.32840036,22826658.328400366
77102 solar_thermal_collector,eGon2035,77102,solar_thermal_collector,474.13040079737414,1.0,0.0076998647982705415,1.0,0,inf,PQ,474.13040079737414,474.13040079737414
77103 central_biomass_CHP_heat,eGon2035,77103,central_biomass_CHP_heat,48.213,1.0,0.008547094316347132,1.0,0,inf,PQ,48.213,48.213
77103 load shedding,,77103,load shedding,15319904.918389509,0.9999999999999997,10000.007399785332,0.9999999999999997,1,0.0,PQ,15319904.918389503,15319904.918389509
77103 solar_thermal_collector,eGon2035,77103,solar_thermal_collector,162.91839191286743,0.9999999999999999,0.00734359364025261,0.9999999999999999,0,inf,PQ,162.91839191286743,162.91839191286743
77105 central_biomass_CHP_heat,eGon2035,77105,central_biomass_CHP_heat,44.84100000000001,0.9999999999999998,0.007354502417791877,0.9999999999999998,0,inf,PQ,44.841,44.84100000000001
77105 geo_thermal,eGon2035,77105,geo_thermal,4.618624693434252,1.0,0.006275354275071271,1.0,0,inf,PQ,4.618624693434252,4.618624693434252
77105 load shedding,,77105,load shedding,4902369.573884641,1.0,10000.006879214898,1.0,1,0.0,PQ,4902369.573884641,4902369.573884641
77105 solar_thermal_collector,eGon2035,77105,solar_thermal_collector,132.77717159777964,1.0,0.006480764894653703,1.0,0,inf,PQ,132.77717159777964,132.77717159777964
77106 central_biomass_CHP_heat,eGon2035,77106,central_biomass_CHP_heat,1.753,1.0,0.006938218156318472,1.0,0,inf,PQ,1.753,1.753
77106 load shedding,,77106,load shedding,1991587.6393906358,0.9999999999999997,10000.009817199789,0.9999999999999997,1,0.0,PQ,1991587.6393906353,1991587.6393906358
77106 solar_thermal_collector,eGon2035,77106,solar_thermal_collector,53.870888876059574,1.0,0.009438982074477761,1.0,0,inf,PQ,53.870888876059574,53.870888876059574
77107 central_biomass_CHP_heat,eGon2035,77107,central_biomass_CHP_heat,39.286,1.0,0.007465314749914769,1.0,0,inf,PQ,39.286,39.286
77107 geo_thermal,eGon2035,77107,geo_thermal,10.54251720461841,1.0,0.020760658587686907,1.0,0,inf,PQ,10.54251720461841,10.54251720461841
77107 load shedding,,77107,load shedding,5515165.77062022,1.0,10000.006955363126,1.0,1,0.0,PQ,5515165.770620221,5515165.77062022
77107 solar_thermal_collector,eGon2035,77107,solar_thermal_collector,191.71637480310184,0.9999999999999999,0.00822275471832984,0.9999999999999999,0,inf,PQ,191.71637480310181,191.71637480310184
77108 central_biomass_CHP_heat,eGon2035,77108,central_biomass_CHP_heat,122.0305,1.0,0.0077225118578383755,1.0,0,inf,PQ,122.0305,122.0305
77108 geo_thermal,eGon2035,77108,geo_thermal,324.55210166810133,1.0,0.00871621701046822,1.0,0,inf,PQ,324.55210166810133,324.55210166810133
77108 load shedding,,77108,load shedding,16698696.361044565,0.9999999999999994,10000.007935675229,0.9999999999999994,1,0.0,PQ,16698696.361044558,16698696.361044565
77108 solar_thermal_collector,eGon2035,77108,solar_thermal_collector,391.2390999525946,0.9999999999999999,0.008152202787386835,0.9999999999999999,0,inf,PQ,391.23909995259453,391.2390999525946
77109 central_biomass_CHP_heat,eGon2035,77109,central_biomass_CHP_heat,4.003,1.0,0.012936143843059914,1.0,0,inf,PQ,4.003,4.003
77109 geo_thermal,eGon2035,77109,geo_thermal,174.82093073967826,1.0,0.016385740629323534,1.0,0,inf,PQ,174.82093073967826,174.82093073967826
77109 load shedding,,77109,load shedding,306398.09836779005,1.0,10000.013995397894,1.0,1,0.0,PQ,306398.09836779005,306398.09836779005
77110 load shedding,,77110,load shedding,26350236.459629953,0.9999999999999997,10000.008312631982,0.9999999999999997,1,0.0,PQ,26350236.459629945,26350236.459629953
77111 load shedding,,77111,load shedding,7506753.410010856,1.0,10000.010038949054,1.0,1,0.0,PQ,7506753.410010857,7506753.410010856
77112 load shedding,,77112,load shedding,11336729.639608234,0.9999999999999998,10000.007948848355,0.9999999999999998,1,0.0,PQ,11336729.639608232,11336729.639608234
77113 load shedding,,77113,load shedding,28188625.049836688,1.0,10000.008051570052,1.0,1,0.0,PQ,28188625.049836684,28188625.049836688
77114 load shedding,,77114,load shedding,28648222.197388377,0.9999999999999998,10000.00788544161,0.9999999999999998,1,0.0,PQ,28648222.19738837,28648222.197388377
77115 load shedding,,77115,load shedding,48410899.54211083,1.0,10000.007851927126,1.0,1,0.0,PQ,48410899.54211083,48410899.54211083
77116 load shedding,,77116,load shedding,23745852.623503733,0.9999999999999999,10000.008216988686,0.9999999999999999,1,0.0,PQ,23745852.62350373,23745852.623503733
77117 load shedding,,77117,load shedding,17617890.656147927,1.0,10000.009643608759,1.0,1,0.0,PQ,17617890.656147927,17617890.656147927
77118 load shedding,,77118,load shedding,31252606.033514597,0.9999999999999997,10000.00748637527,0.9999999999999997,1,0.0,PQ,31252606.033514585,31252606.033514597
77119 load shedding,,77119,load shedding,9804739.147769282,1.0,10000.006636100301,1.0,1,0.0,PQ,9804739.147769282,9804739.147769282
77120 load shedding,,77120,load shedding,56990046.29640896,0.9999999999999999,10000.007361556542,0.9999999999999999,1,0.0,PQ,56990046.29640895,56990046.29640896
77121 load shedding,,77121,load shedding,18537084.9512513,1.0,10000.007993854124,1.0,1,0.0,PQ,18537084.9512513,18537084.9512513
77122 load shedding,,77122,load shedding,13634715.37736666,0.9999999999999998,10000.00781450044,0.9999999999999998,1,0.0,PQ,13634715.377366656,13634715.37736666
77123 load shedding,,77123,load shedding,22826658.328400366,0.9999999999999997,10000.007879491213,0.9999999999999997,1,0.0,PQ,22826658.32840036,22826658.328400366
77124 load shedding,,77124,load shedding,15319904.918389509,0.9999999999999997,10000.008701263087,0.9999999999999997,1,0.0,PQ,15319904.918389503,15319904.918389509
77125 load shedding,,77125,load shedding,4902369.573884641,1.0,10000.005602482504,1.0,1,0.0,PQ,4902369.573884641,4902369.573884641
77126 load shedding,,77126,load shedding,1991587.6393906358,0.9999999999999997,10000.00502890439,0.9999999999999997,1,0.0,PQ,1991587.6393906353,1991587.6393906358
77127 load shedding,,77127,load shedding,5515165.77062022,1.0,10000.006455764324,1.0,1,0.0,PQ,5515165.770620221,5515165.77062022
77128 load shedding,,77128,load shedding,16698696.361044565,0.9999999999999994,10000.009265265562,0.9999999999999994,1,0.0,PQ,16698696.361044558,16698696.361044565
77129 load shedding,,77129,load shedding,306398.09836779005,1.0,10000.002917026006,1.0,1,0.0,PQ,306398.09836779005,306398.09836779005
8 biomass,eGon2035,8,biomass,18.384289382096156,1.0,42.10811184534294,1.0,0,inf,PV,18.384289382096156,18.384289382096156
8 central_biomass_CHP,eGon2035,8,central_biomass_CHP,9.743679565810641,1.0,42.10721552969938,1.0,0,inf,PV,9.743679565810641,9.743679565810641
8 industrial_biomass_CHP,eGon2035,8,industrial_biomass_CHP,62.64790791993727,1.0,42.10797357955784,1.0,0,inf,PV,62.64790791993727,62.64790791993727
8 load shedding,,8,load shedding,24818245.967790995,0.9999999999999998,10000.008252986636,0.9999999999999998,1,0.0,PQ,24818245.967790995,24818245.967790995
8 nuclear,eGon2035,8,nuclear,595.0,1.0,5.2407865251626,1.0,0,inf,PV,595.0,595.0
8 others,eGon2035,8,others,2087.0148150065406,1.0,0.024709201120609002,1.0,0,inf,PV,2087.0148150065406,2087.0148150065406
8 reservoir,eGon2035,8,reservoir,8152.0,0.65,0.04078652516259929,1.0,0,inf,PV,8152.0,8152.0
8 run_of_river,eGon2035,8,run_of_river,4743.0485181120575,0.6500000000000002,0.008035256970805973,1.0000000000000004,0,inf,PV,4743.0485181120575,4743.0485181120575
8 solar,eGon2035,8,solar,14872.307221337387,0.9999999999999999,0.017952534923074328,0.9999999999999999,0,inf,PV,14872.307221337387,14872.307221337387
8 solar_rooftop,eGon2035,8,solar_rooftop,1690.565509939836,1.0,0.01765860374433848,1.0,0,inf,PV,1690.565509939836,1690.565509939836
8 wind_onshore,eGon2035,8,wind_onshore,2038.9256477852755,0.9999999999999999,1.3097833489001778,0.9999999999999999,0,inf,PV,2038.9256477852755,2038.9256477852755
9 coal,eGon2035,9,coal,186.0,1.0,49.3682865251626,1.0,0,inf,PV,186.0,186.0
9 lignite,eGon2035,9,lignite,2967.69999245,1.0,37.605286525162605,1.0,0,inf,PV,2967.69999245,2967.69999245
9 load shedding,,9,load shedding,153199.04918389503,1.0,10000.040786525162,1.0,1,0.0,PQ,153199.04918389503,153199.04918389503
9 nuclear,eGon2035,9,nuclear,4041.0,1.0,5.2407865251626,1.0,0,inf,PV,4041.0,4041.0
9 oil,eGon2035,9,oil,6.94999981,1.0,101.8727865251626,1.0,0,inf,PV,6.94999981,6.94999981
